Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate,City,Attraction_Rank,Year,Month
Carlo,"The contact person for ticket delivery was not easily identifiable, as described in the confirmation email. We had to ask others in the square. All in all a positive experience and we really had priority over other people in line.",2023-11-28,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2023,November
Amy_H,Camilla was a wonderful tour guide who gave great information about the Medici family and their influence in Florence. I wish we were staying longer so I could take another tour. Definitely would recommend.,2023-11-29,5,,Helpful,,False,Florence,top1,2023,November
Marga,There are no comments available for this review,2023-11-29,4,Spain,,a partner or spouse,False,Florence,top1,2023,November
Rachele,There are no comments available for this review,2023-11-29,5,Italy,,friends,False,Florence,top1,2023,November
Anonymous,There are no comments available for this review,2023-11-29,5,,,,False,Florence,top2,2023,November
Rodolfo_L,"Oscar was a fantastic guide. For those who like history, it is the perfect guide!! Deep knowledge of the history of the Medici and Firenze.",2023-11-30,5,,Helpful,,True,Florence,top1,2023,November
Ana Elisa,There are no comments available for this review,2023-11-30,5,Mexico,,family,False,Florence,top1,2023,November
Anonymous,"Our female guide had a perfect knowledge of the history of Florence, particularly through the Medici family. Every corner of the historic district seemed to us a discovery or a mystery solved. Only downside: she spoke a little quickly in English for those who are not naturally English speakers.",2023-11-30,5,,Helpful,family,True,Florence,top1,2023,November
Michael,There are no comments available for this review,2023-12-02,5,Germany,,solo,False,Florence,top2,2023,December
Traci,It was very easy. We met the individual to get our passes and immediately was able to enter the building without any lines. Definitely worth getting this ticket!,2023-12-02,5,United States,Helpful,family,False,Florence,top2,2023,December
Terry,Easy to use and no queuing!,2023-12-03,5,,Helpful,a partner or spouse,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-03,1,,,,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-03,5,,,a partner or spouse,False,Florence,top2,2023,December
Daniel,"We ran late and still made it in Academy Gallery over thanksgiving weekend, with skip the line we squeezed in a long day of sightseeing!",2023-12-03,5,Italy,Helpful,family,False,Florence,top2,2023,December
Walter,There are no comments available for this review,2023-12-03,5,Italy,,solo,False,Florence,top2,2023,December
Tatjana,There are no comments available for this review,2023-12-04,5,Germany,,a partner or spouse,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-04,5,,,,False,Florence,top1,2023,December
MARCO,Very knowledgeable guide,2023-12-04,5,Italy,Helpful,friends,True,Florence,top1,2023,December
Avgi,There are no comments available for this review,2023-12-04,5,Cyprus,,a partner or spouse,False,Florence,top1,2023,December
Alessandro,There are no comments available for this review,2023-12-04,5,Italy,,family,False,Florence,top1,2023,December
MAURIZIO,"Wonderful place: only flaw, the lack of cloakroom service",2023-12-04,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2023,December
Renzo,The choice of purchasing skip-the-line entrance tickets is excellent: quick entry without having to suffer from the cold while waiting outside the structure. Avoid crowding with staggered entrances. The ease of reading and enjoyment of each work on display was appreciated.,2023-12-04,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2023,December
Anonymous,"It was very very confusing. The agent was standing by himself with No signage or whatsoever. I had to ask the museum people where to find him. They were the ones who told me that was the agent standing near the ATM. I will not book tours with booking.com. My other tour to Palazzo Medici, the tour guide with my ticket did not turn up even. I have already raised it with you.",2023-12-04,3,,Helpful,,False,Florence,top2,2023,December
Gomes,"Beautiful gallery, really worth it!",2023-12-04,5,Portugal,Helpful,a partner or spouse,True,Florence,top2,2023,December
Clara,There are no comments available for this review,2023-12-04,4,Spain,,a partner or spouse,False,Florence,top2,2023,December
marco,There are no comments available for this review,2023-12-04,5,Italy,,a partner or spouse,False,Florence,top2,2023,December
Marina,Everything was super easy for me,2023-12-04,5,Spain,Helpful,a partner or spouse,True,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-04,5,,,a partner or spouse,False,Florence,top2,2023,December
Andrea,There are no comments available for this review,2023-12-04,5,Italy,,a partner or spouse,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-05,5,,,,False,Florence,top2,2023,December
Michele,There are no comments available for this review,2023-12-05,5,Italy,,friends,False,Florence,top2,2023,December
Ilaria,"Pleasantly surprised by this experience! Our guide Samona was truly professional and interesting, she did not simply guide us around the city but showed us the city from the eyes of the Florentines with stories and secrets.",2023-12-06,5,Italy,Helpful,family,True,Florence,top1,2023,December
James_K,Deborah gave an excellent walking tour with filled with stories of historic Firenze! This was a perfect way to kick off our first time in Florence.,2023-12-06,5,,Helpful,,False,Florence,top1,2023,December
Constanza,"Very good Nacho, more time would have been good, very interesting",2023-12-06,4,Uruguay,Helpful,family,True,Florence,top1,2023,December
Ketan_B,Loved our tour with Camila! It was a cold morning and she made the tour entertaining and relevant even for us “non” art types tying in the history of the Medici family. A good walk through for the first timers to get a lay of the land experience before embarking on your own out in Florence.,2023-12-06,5,,Helpful,,False,Florence,top1,2023,December
Israel isaac,There are no comments available for this review,2023-12-06,5,Mexico,,solo,False,Florence,top2,2023,December
Anonymous,Giacomo is the best guide! He gave us a very enjoyable and fun time and we learned a lot! I recommend it 100%!!,2023-12-07,5,,Helpful,family,True,Florence,top1,2023,December
Yolanda,"Fast, without queues. Everything phenomenal.",2023-12-07,5,Spain,Helpful,a partner or spouse,True,Florence,top2,2023,December
bruno,There are no comments available for this review,2023-12-07,5,Italy,,a partner or spouse,False,Florence,top2,2023,December
Blanca,There are no comments available for this review,2023-12-07,5,,,a partner or spouse,False,Florence,top2,2023,December
gessica,There are no comments available for this review,2023-12-08,5,Italy,,family,False,Florence,top1,2023,December
Elena,There are no comments available for this review,2023-12-08,5,Italy,,friends,False,Florence,top1,2023,December
Irina,There are no comments available for this review,2023-12-09,5,,,family,False,Florence,top2,2023,December
Tanya,"It's not worth buying a ticket in advance, especially this time of year.",2023-12-09,3,Bulgaria,Helpful,solo,True,Florence,top2,2023,December
Tiziana,"Excellent experience and really nice and professional guide, having a guide always brings the experience to a higher level",2023-12-10,5,Italy,Helpful,family,True,Florence,top1,2023,December
elena,excellent guide who made interesting news and historical facts,2023-12-10,4,Italy,Helpful,family,True,Florence,top1,2023,December
Rosa Maria,"Guided walking tour around the centre, a bit unusual in that it went a bit differently than we expected. Friendly guide set up the tour focusing only on ideas and curiosities about the life of the city in the Middle Ages. Satisfied anyway",2023-12-10,4,Italy,Helpful,family,True,Florence,top1,2023,December
Mark,Would not pay for the skip the line. Really only the Statue of David and the rest of the display is from artists I didn’t recognise.,2023-12-10,3,Australia,Helpful,family,False,Florence,top2,2023,December
Roberto,There are no comments available for this review,2023-12-10,3,Italy,,a partner or spouse,False,Florence,top2,2023,December
giuseppe,There are no comments available for this review,2023-12-10,5,Italy,,family,False,Florence,top2,2023,December
Alessandro,The guide was terrific. Thanks again Chiara,2023-12-11,5,Italy,Helpful,family,True,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-11,4,,,,False,Florence,top1,2023,December
panigada,There are no comments available for this review,2023-12-11,5,Italy,,a partner or spouse,False,Florence,top1,2023,December
Adriano,Optimal,2023-12-11,4,Italy,Helpful,a partner or spouse,True,Florence,top2,2023,December
alessia,There are no comments available for this review,2023-12-11,5,Italy,,a partner or spouse,False,Florence,top2,2023,December
MILENA,There are no comments available for this review,2023-12-11,5,Italy,,friends,False,Florence,top2,2023,December
anna maria,There are no comments available for this review,2023-12-11,5,,,solo,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-11,4,,,,False,Florence,top2,2023,December
Jose,There are no comments available for this review,2023-12-11,5,United States,,solo,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-12,4,,,family,False,Florence,top1,2023,December
Nathalia,There are no comments available for this review,2023-12-12,5,Spain,,friends,False,Florence,top2,2023,December
Tomislav,There are no comments available for this review,2023-12-13,5,Croatia,,a partner or spouse,False,Florence,top1,2023,December
Joy_A,"Barbara our tour guide is a professional guide and very knowledgeable, she gave great information and introduction to Florence, it could have been a perfect tour if the weather cooperates but it was raining that night. I will highly recommend this tour.",2023-12-14,5,,Helpful,,False,Florence,top1,2023,December
Andrej,"Giacomo was perfect tour guide, full of informations, jokes, perfect time in this wonderful city.",2023-12-14,5,Croatia,Helpful,a partner or spouse,False,Florence,top1,2023,December
Barbara,"Stunning works of art, enchanting experience, you can rent the audio guide on site",2023-12-14,5,Italy,Helpful,family,True,Florence,top2,2023,December
Evdokia,Wonderful experience with Camila. I totally recommend it!,2023-12-15,5,,Helpful,solo,True,Florence,top1,2023,December
Rebecca,There are no comments available for this review,2023-12-15,5,United Kingdom,,a partner or spouse,False,Florence,top2,2023,December
PAULA,"We went to see Michelangelo's David, I recommend it 100%",2023-12-15,5,Spain,Helpful,a partner or spouse,True,Florence,top2,2023,December
Nam_H,"Jacimo (?), our tour guide, was terrific! He was very knowledgeable of the Florentine history and culture. I really enjoyed the tour. Would highly recommend.",2023-12-16,5,,Helpful,,False,Florence,top1,2023,December
Linda_G,Guide was very pleasant and knowledgeable. Great orientation to Florence as well as good suggestions on activities. Lots on the history of the city annd background of Medici family and their influence on the city.  My daughter was with me and we both really enjoyed the tour!,2023-12-16,5,,Helpful,,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-16,5,,,a partner or spouse,False,Florence,top2,2023,December
Marco,There are no comments available for this review,2023-12-16,4,Italy,,family,False,Florence,top2,2023,December
Satya,There are no comments available for this review,2023-12-17,5,Belgium,,solo,False,Florence,top1,2023,December
Olena,"The tour was very interesting, the guide is prepared and does his job with passion. I highly recommend",2023-12-17,5,Italy,Helpful,friends,True,Florence,top1,2023,December
Giovanni,There are no comments available for this review,2023-12-17,5,Italy,,a partner or spouse,False,Florence,top2,2023,December
Martini,There are no comments available for this review,2023-12-18,5,Italy,,family,False,Florence,top1,2023,December
Tiziana,I easily found the person at the meeting point and had the tickets immediately without waiting,2023-12-18,5,Italy,Helpful,family,True,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-18,5,,,,False,Florence,top2,2023,December
Tom,"We were lucky enough to have Debby as our guide. She is born and raised in Florence and studied its history on top of that. She is funny and knows everything there is to know about Florence. I have done free tours in various other cities as well, but she is the best guide ever. Thanks Debby!",2023-12-19,5,Netherlands,Helpful,a partner or spouse,False,Florence,top1,2023,December
Kholood,There are no comments available for this review,2023-12-19,5,United Arab Emirates,,family,False,Florence,top2,2023,December
PAOLA,We were fully satisfied with the tour. Prepared and friendly guide,2023-12-20,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2023,December
Barbara,"The “city tour” was not a city tour. For 3/4 hour there were just lectures without movement. At the very beginning, the tour guide explained that you can expect a decent tip at the end of the tour. We canceled this tour because we didn't see anything of Florence. A video on the internet would have been enough.",2023-12-20,1,Germany,Helpful,a partner or spouse,True,Florence,top1,2023,December
Mary_W,We really enjoyed the tour. Samone was very informative. It was a great way to see some highlights of Florence,2023-12-20,5,,Helpful,,False,Florence,top1,2023,December
Claudia,There are no comments available for this review,2023-12-21,5,,,a partner or spouse,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-23,5,,,,False,Florence,top1,2023,December
Edwin Roberto,There are no comments available for this review,2023-12-23,5,Chile,,family,False,Florence,top2,2023,December
L_S,"Simona was an excellent tour guide.   She was funny, engaging and knowledgeable.  We did 3 tours in Italy and my son said hers was the best.  

Take this tour.   You will learn allot.",2023-12-24,5,,Helpful,,False,Florence,top1,2023,December
Zanardi,There are no comments available for this review,2023-12-24,5,,,a partner or spouse,False,Florence,top1,2023,December
christinley,The tour was fantastic and informative. Will recommend to others. Our guide Simona was a great guide.,2023-12-24,5,,Helpful,,False,Florence,top1,2023,December
Ana Beatriz,There are no comments available for this review,2023-12-25,5,Brazil,,friends,False,Florence,top2,2023,December
ΑΛΙΚΗ,There are no comments available for this review,2023-12-25,5,Greece,,family,False,Florence,top2,2023,December
Mônica,There are no comments available for this review,2023-12-25,5,Brazil,,solo,False,Florence,top2,2023,December
Lola,"It is essential to visit it. Quick access, later you can rent an audio guide. Better to ask the people we see who have been in the square for a while for the tickets because they did not have the indicated badge.",2023-12-25,4,Spain,Helpful,a partner or spouse,True,Florence,top2,2023,December
ROGERIO,There are no comments available for this review,2023-12-26,5,Brazil,,family,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-26,1,,,,False,Florence,top2,2023,December
Elisabetta,"Our guide, Manuel, was able to answer our curiosities/questions by taking us to the most hidden places in Florence, which a normal tourist would not notice. Congratulations to the guide!",2023-12-27,5,Italy,Helpful,friends,True,Florence,top1,2023,December
Giuseppe,There are no comments available for this review,2023-12-27,5,Italy,,solo,False,Florence,top1,2023,December
Caroline,"Adorable guide, full of humor, and fascinating anecdotes… excellent time.",2023-12-27,5,France,Helpful,solo,True,Florence,top1,2023,December
Diego,There are no comments available for this review,2023-12-27,5,Italy,,family,False,Florence,top1,2023,December
Judith,There are no comments available for this review,2023-12-27,5,Spain,,,False,Florence,top1,2023,December
yacine_l,We love this tour. Our guide Deborah is excellent. At the end of the tour we wanted to know more about Florence. We will come back to have more time to visit this city. You transfer your love and passion about this city to us. Thank you,2023-12-27,5,,Helpful,,False,Florence,top1,2023,December
Donatella,There are no comments available for this review,2023-12-27,5,Italy,,solo,False,Florence,top2,2023,December
Roberta,"December 2024: on holiday with our daughters in Florence. Deborah, our truly competent guide, told us the history of the city in a fascinating, at times ironic way, capable of involving the group without ever boring. A beautiful two-hour walk through the streets of this wonderful city! Well done Deborah!",2023-12-28,5,Italy,Helpful,family,True,Florence,top1,2023,December
Daisy_E,Camilla is an excellent guide. She knows a lot about the city’s history and explained well. Highly recommend!,2023-12-28,5,,Helpful,,False,Florence,top1,2023,December
Giuseppe,There are no comments available for this review,2023-12-28,5,Italy,,solo,False,Florence,top1,2023,December
Centro Studi Einstein,Manuel was superb in telling the story of the Medici and in taking us on a journey to discover Dante.,2023-12-28,5,,Helpful,family,True,Florence,top1,2023,December
gianpiero,"Recommended ""attraction"", outside the usual patterns with dates and information that are forgotten after half an hour.",2023-12-28,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2023,December
Federico,There are no comments available for this review,2023-12-28,5,United States,,solo,False,Florence,top2,2023,December
Thierry,There are no comments available for this review,2023-12-28,5,France,,family,False,Florence,top2,2023,December
Rossella,There are no comments available for this review,2023-12-29,5,Italy,,family,False,Florence,top1,2023,December
antonella,"Beautiful tourist excursion, very interesting and non-trivial",2023-12-29,5,Italy,Helpful,family,True,Florence,top1,2023,December
Jeffrey_S,We did this tour on Christmas day and was very glad we booked it as it was perfect.  Our tour guide Deborah was great and we learned so much.  We gave a tip more than expected to give as it was great!,2023-12-29,5,,Helpful,,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-29,5,,,a partner or spouse,False,Florence,top1,2023,December
Fabio,There are no comments available for this review,2023-12-29,5,Italy,,family,False,Florence,top2,2023,December
Elizandrew,There are no comments available for this review,2023-12-29,5,Switzerland,,family,False,Florence,top2,2023,December
Andrea,There are no comments available for this review,2023-12-29,3,Italy,,family,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-29,5,,,family,False,Florence,top2,2023,December
Stefania,"The guide was very nice, competent, helpful and capable of attracting and maintaining the attention of the listeners. The two hour tour passed quickly.",2023-12-30,5,Italy,Helpful,family,True,Florence,top1,2023,December
Beatrice,There are no comments available for this review,2023-12-30,5,Italy,,family,False,Florence,top1,2023,December
Giuseppe,There are no comments available for this review,2023-12-30,5,Italy,,solo,False,Florence,top1,2023,December
Robert_M,Manuel did an amazing job. The 2 hours flew by. The way he made the tour a story was very unique and enjoyable. Thank you Manuel!,2023-12-30,5,,Helpful,,False,Florence,top1,2023,December
Stefania,There are no comments available for this review,2023-12-30,5,Italy,,family,False,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-30,4,,,,False,Florence,top2,2023,December
antonella,There are no comments available for this review,2023-12-30,4,Italy,,family,False,Florence,top2,2023,December
Anonymous,Difficult to find operators to receive tickets. The operators arrived 10 minutes late,2023-12-30,1,,Helpful,family,True,Florence,top2,2023,December
Anonymous,There are no comments available for this review,2023-12-30,1,,,,False,Florence,top2,2023,December
mounya,There are no comments available for this review,2023-12-31,4,France,,family,False,Florence,top1,2023,December
Anonymous,Manuel's preparation is unparalleled. His style and his competence. The whole organization of the team. The ease of the app. Spectacular booking once again. Well done. Thank you. GM,2023-12-31,5,,Helpful,family,True,Florence,top1,2023,December
Alexandru,There are no comments available for this review,2023-12-31,5,Romania,,family,False,Florence,top1,2023,December
Anonymous,There are no comments available for this review,2023-12-31,5,,,,False,Florence,top1,2023,December
Michel,Amazing tour. The guide was fantastic 👏. Highly recommended,2023-12-31,5,Qatar,Helpful,a partner or spouse,False,Florence,top1,2023,December
Radek,There are no comments available for this review,2023-12-31,4,Czech Republic,,a partner or spouse,False,Florence,top2,2023,December
Alessandro,There are no comments available for this review,2023-12-31,5,Italy,,family,False,Florence,top2,2023,December
Giuseppe,There are no comments available for this review,2024-01-01,5,Italy,,solo,False,Florence,top1,2024,January
Franco,There are no comments available for this review,2024-01-01,5,Italy,,a partner or spouse,False,Florence,top1,2024,January
Andrea,The guide was simply outstanding!! She was able to convey the history of the city to us in a clear and simple way.,2024-01-01,5,Italy,Helpful,family,True,Florence,top1,2024,January
Elena,There are no comments available for this review,2024-01-01,5,Italy,,family,False,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-01,5,,,,False,Florence,top2,2024,January
Alain,Again no French-speaking guide….,2024-01-02,4,France,Helpful,a partner or spouse,True,Florence,top1,2024,January
Cora,There are no comments available for this review,2024-01-02,4,Italy,,solo,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-02,5,,,family,False,Florence,top1,2024,January
Susan_K,"Alberto was excellent!  Interesting facts, suggestions, and explanation of local customs of Florence and the Tuscany region.",2024-01-02,5,,Helpful,,False,Florence,top1,2024,January
Nadine,There are no comments available for this review,2024-01-02,5,Switzerland,,a partner or spouse,False,Florence,top2,2024,January
Vani,There are no comments available for this review,2024-01-02,5,,,family,False,Florence,top2,2024,January
Luca,There are no comments available for this review,2024-01-02,5,Italy,,a partner or spouse,False,Florence,top2,2024,January
Patricia,Fast and effective,2024-01-02,5,France,Helpful,friends,True,Florence,top2,2024,January
silvano,There are no comments available for this review,2024-01-03,5,,,solo,False,Florence,top1,2024,January
Luz,Oscar was a great tour guide.,2024-01-03,5,,Helpful,family,False,Florence,top1,2024,January
Anonymous,"Wonderful experience with Manuel, who took us around the city, telling us some very interesting anecdotes and stories of Florence.",2024-01-03,5,,Helpful,a partner or spouse,True,Florence,top1,2024,January
Gail,Well worth doing our guide had a wealth of information delivered clearly.,2024-01-03,4,United Kingdom,Helpful,a partner or spouse,False,Florence,top1,2024,January
Moreno_G,"Very interesting tour, never boring and full of curious topics, the guide was very friendly, helpful and knowledgeable.",2024-01-03,5,,Helpful,,True,Florence,top1,2024,January
SARA,"Really interesting, passionate guide, perfect duration, not too much walking.",2024-01-03,5,Italy,Helpful,friends,True,Florence,top1,2024,January
Francisco III,Well informative tour.,2024-01-03,5,Italy,Helpful,family,False,Florence,top1,2024,January
Nata,There are no comments available for this review,2024-01-03,5,France,,family,False,Florence,top2,2024,January
Katia,The museum is not very significant...the works on display are of modest interest and the David is the only masterpiece. The ticket price is excessive for what the museum offers.,2024-01-03,1,Italy,Helpful,a partner or spouse,True,Florence,top2,2024,January
patrick,"Everything perfect, I'm thrilled. Thank you",2024-01-03,5,Italy,Helpful,family,True,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-04,5,,,,False,Florence,top1,2024,January
Raul Emilio,There are no comments available for this review,2024-01-04,5,Mexico,,family,False,Florence,top1,2024,January
Marco,There are no comments available for this review,2024-01-04,5,,,family,False,Florence,top1,2024,January
Adrienne_S,A good walking tour but I felt we could have had more information.  I did the Medici tour to find out more about them.,2024-01-04,3,,Helpful,,False,Florence,top1,2024,January
Melissa_T,Fantastic  different from other tours.  History and people came alive with our guides stories.  Highly recommend,2024-01-04,5,,Helpful,,False,Florence,top1,2024,January
Silvia,Beautiful experience! I highly recommend it especially for families with children!,2024-01-04,5,Italy,Helpful,family,True,Florence,top1,2024,January
Cefalo,half an hour delays despite the skip-the-line pass. Little organization. The meeting point is a simple bench marked with a simple flag. The boy who welcomed us was kind and quick.,2024-01-04,2,,Helpful,family,True,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-04,1,,,,False,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-05,5,,,,False,Florence,top1,2024,January
SILVIO,There are no comments available for this review,2024-01-05,5,Italy,,friends,False,Florence,top1,2024,January
Kumaresan,I enjoyed the information shared by my guide and she kept me engaged throughout!,2024-01-05,5,Singapore,Helpful,solo,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-05,5,,,,False,Florence,top1,2024,January
Rima_H,The tour guide was great! We loved hearing the stories of the Medici family! Join this tour rather than walking around on your own.,2024-01-05,5,,Helpful,,False,Florence,top1,2024,January
Mary,There are no comments available for this review,2024-01-05,4,United States,,solo,False,Florence,top2,2024,January
Veronica,There are no comments available for this review,2024-01-05,5,Italy,,family,False,Florence,top2,2024,January
Mei,There are no comments available for this review,2024-01-05,5,,,family,False,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-06,5,,,,False,Florence,top1,2024,January
Luca,There are no comments available for this review,2024-01-06,5,Italy,,family,False,Florence,top1,2024,January
Anonymous,"I really liked the guide's explanation, and he was also very pleasant. I recommend!",2024-01-06,5,,Helpful,family,True,Florence,top1,2024,January
Maite,Super recomendable,2024-01-06,5,Spain,Helpful,a partner or spouse,True,Florence,top1,2024,January
Francesca,There are no comments available for this review,2024-01-06,5,Italy,,solo,False,Florence,top2,2024,January
valentina,"The girl with the skip-the-line tickets was very easy to find, all the operators of this service were gathered in the small square before the entrance, she gave us the tickets and we immediately entered the museum even though there were many people in line",2024-01-06,5,Italy,Helpful,a partner or spouse,True,Florence,top2,2024,January
fiona,"Alberto was an excellent guide. Very knowledgeable and made the whole experience very engaging. The walk is not strenuous, and quite flat. Travelled at a very relaxed pace. Highly recommend this tour to get a good overview of Florence history/buildings/food etc.",2024-01-07,5,Australia,Helpful,family,False,Florence,top1,2024,January
Sonia,"The guided walking tour fully met our expectations. Alberto, the guide, very good and prepared. Recommended tour.",2024-01-07,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
Christian,Highly recommended tour. Well done Deborah!!!,2024-01-07,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
Paolo,There are no comments available for this review,2024-01-07,4,Italy,,a partner or spouse,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-07,5,,,,False,Florence,top1,2024,January
Cristina_P,"Very kind, passionate and engaging guide, very knowledgeable, nice tour, nice experience, I would definitely recommend her. Thank you.",2024-01-07,5,,Helpful,,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-07,3,,,,False,Florence,top2,2024,January
Anonymous,"We only looked into getting the tickets the day before and realized that all were sold out on the official site. So had no choice but to book thru 3rd party. Official entrance fee is only 16eur each, but here we pay a premium (26eur each) and under 18yo should be free but they also charge for kids 6 and above. So value wise it's not great. Pick up was a bit confusing, listed address is incorrect (so don't follow the address listed on the listing) at the entrance there were all sort of people standing around and you had to ask to find the correct company rep. However, it does skip the line, so there's no queue etc which was quite a breeze.",2024-01-07,4,,Helpful,family,False,Florence,top2,2024,January
Didier,There are no comments available for this review,2024-01-07,5,France,,a partner or spouse,False,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-07,5,,,,False,Florence,top2,2024,January
Chiara,"It was a nice dive into the past thanks to Manuel, who linked the places visited to the fascinating stories of the city of Florence, the Medici family, the construction of the cathedral of S.Maria del Fiore and Brunelleschi's dome. 2 hours flew by with lots of interesting ideas!",2024-01-08,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
annamaria,Excellent everything perfect,2024-01-08,5,Italy,Helpful,a partner or spouse,True,Florence,top1,2024,January
Patricia,Nice tour,2024-01-08,5,Mexico,Helpful,a partner or spouse,True,Florence,top1,2024,January
RITA,There are no comments available for this review,2024-01-08,5,Italy,,friends,False,Florence,top1,2024,January
Leigh_D,"Absolutely a must see! Note that these tickets give you access to the whole museum, not just Il David. This was my favorite museum in Florence!",2024-01-08,5,,Helpful,,False,Florence,top2,2024,January
Anonymous,There are no comments available for this review,2024-01-08,4,,,a partner or spouse,False,Florence,top2,2024,January
Franco,There are no comments available for this review,2024-01-08,5,Italy,,a partner or spouse,False,Florence,top2,2024,January
TEUTA,"Beautiful experience, worth the visit.",2024-01-08,5,,Helpful,family,True,Florence,top2,2024,January
Rachel_D,Manuel was an excellent storyteller- taking us through the back alleyways to retrace the steps of the Florentine people.  We learned a lot of interesting facts about life in Florence through the ages!,2024-01-09,5,,Helpful,,False,Florence,top1,2024,January
Megan_S,"An excellent experience with our guide Camilla who was utterly charming and very knowledgeable. Her knowledge of art history and the Medici legacy was wonderfully shared.
A definite when in Firenze.",2024-01-09,5,,Helpful,,False,Florence,top1,2024,January
Daniela,There are no comments available for this review,2024-01-09,4,Italy,,family,False,Florence,top2,2024,January
Ungureanu,Super interesting and very funny!,2024-01-10,5,Romania,Helpful,family,True,Florence,top1,2024,January
Katia,Very pleasant tour thanks to the operator who told us about the Florence of the Medici in a fictionalized way.,2024-01-10,5,Italy,Helpful,family,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-10,4,,,a partner or spouse,False,Florence,top1,2024,January
Maria Grazia,There are no comments available for this review,2024-01-10,5,Italy,,friends,False,Florence,top2,2024,January
Roland,Parfait,2024-01-10,5,France,Helpful,friends,True,Florence,top2,2024,January
Laura,"Very knowledgeable and friendly guide. Well-planned sightseeing tour, to be chosen as a starting point for future insights according to individual interests.",2024-01-11,5,,Helpful,a partner or spouse,True,Florence,top1,2024,January
Brianna_S,"Needs improved communication. The landmark flower pot mentioned in the description was not there. Also, the host was not holding a flag as described. When we finally found who to get our tickets from, they told us ""go to the red line and you'll be able to walk right in"". After about 15 minutes of waiting we wondered if we were in the wrong line and ended up getting yelled at my security. It's fine if there is a wait, but saying ""you can walk right in"" is confusing.",2024-01-11,2,,Helpful,,False,Florence,top2,2024,January
Tullio,The girl told us the story of the Medici with great detail and some funny anecdotes so as not to make the story boring. It's worth the trip with them.... Thanks,2024-01-12,5,,Helpful,family,True,Florence,top1,2024,January
Julieta_R,"Excellent tour!! Super recommended, great to do as soon as you arrive in the city and have an introduction to the most important things",2024-01-12,5,,Helpful,,True,Florence,top1,2024,January
Jane,There are no comments available for this review,2024-01-12,4,United Kingdom,,a partner or spouse,False,Florence,top2,2024,January
Oscar,There are no comments available for this review,2024-01-12,5,Costa Rica,,family,False,Florence,top2,2024,January
Anushka,There are no comments available for this review,2024-01-12,5,Australia,,a partner or spouse,False,Florence,top2,2024,January
Manuel Guillermo,All right. The only thing is that David is the biggest attraction of this gallery.,2024-01-13,4,,Helpful,a partner or spouse,True,Florence,top2,2024,January
Anonymous,"The company that gave us the tickets did us a super favor of giving us the tickets 1 day before, grateful 10000x10000",2024-01-13,5,,Helpful,a partner or spouse,True,Florence,top2,2024,January
Squassi,There are no comments available for this review,2024-01-14,5,Italy,,family,False,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-14,5,,,family,False,Florence,top1,2024,January
Kristine_A,"The Academy was great. The contact  who gave us our tickets was not friendly although efficient. A woman who we met there, who was an different contact and who directed us to our contact, was more friendly.",2024-01-14,3,,Helpful,,False,Florence,top2,2024,January
Mi Ae,"The city tour was very interesting, especially since we had a competent guide in art history.",2024-01-15,5,South Korea,Helpful,a partner or spouse,True,Florence,top1,2024,January
Anonymous,There are no comments available for this review,2024-01-15,4,,,friends,False,Florence,top1,2024,January
