Reviewer_Name,Review_Body,Review_Date,Rating,Country,Helpful_Tag,Travel Category,Require_Translate
Juha,There are no comments available for this review,2023-10-05,5,,,a partner or spouse,False
Verdile,"Il parco è grande e su più livelli,le attrazioni migliori sono la terrazza e la camminata sotto archi in pietra,ci sono altre attrazioni ma si paga ulteriormente,c’è un bar solo e ti uccide con i prezzi,2 bocce acqua e 2 frutte fresche 20 euro,per me è esagerato.in conclusione il parco è bello,ma non balla",2023-10-05,4,Italy,Helpful,a partner or spouse,True
Patricia,Le site est magnifique mais la couverture réseau ne permet pas toujours de se repérer facilement,2023-10-05,5,Spain,Helpful,family,True
Anonymous,lieu très mal signalé aussi bine dans ses abords que dans le parc. la casa museu Gaudi est fermée sans qu'on en soit prévenu au moment de l'achat des billets. Beaucoup de visiteurs méme en octobre en fin d'aprés -midi pour une très petite surface,2023-10-04,1,,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-04,4,,,friends,False
Anonymous,There are no comments available for this review,2023-10-04,5,,,,False
Jana,There are no comments available for this review,2023-10-04,5,Czech Republic,,a partner or spouse,False
Michael,Definitely book a time to enter park. Gaudi areas are a small part of park but offers great view of Barcelona.,2023-10-04,4,Canada,Helpful,friends,False
Ondřej,There are no comments available for this review,2023-10-04,4,Czech Republic,,friends,False
Huet,There are no comments available for this review,2023-10-04,4,Canada,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-10-04,4,,,solo,False
hervé,There are no comments available for this review,2023-10-04,5,France,,a partner or spouse,False
Georgi,There are no comments available for this review,2023-10-03,3,Bulgaria,,friends,False
Jolanta,"Warto zobaczyć Park, jest perełką, bardzo oryginalny. Mozaiki i detale robią wrażenie. Polecam wybierać na zwiedzanie godziny, kiedy słońce jest jeszcze wysoko z uwagi na piękną grę kolorów i podświetlenie mozaiki. Barwy są wtedy bardziej nasycone. My byliśmy o 18:00, ponieważ chcieliśmy być o zachodzie słońca. Mozaiki w cieniu już nie miały tak pięknych intensywnych barw. Też były piękne a miejsce klimatyczne, spacerowe. Nie warto się spieszyć tylko powolutku spokojnie spacerować i podziwiać.",2023-10-03,4,Poland,Helpful,family,True
Milan,There are no comments available for this review,2023-10-03,5,Spain,,a partner or spouse,False
FONTOLAN,There are no comments available for this review,2023-10-03,5,France,,friends,False
Anonymous,There are no comments available for this review,2023-10-03,5,,,,False
Ann-Sophie,There are no comments available for this review,2023-10-02,4,Netherlands,,family,False
Barbara,"Wir standen am Eingang und konnten das Ticket nicht hochladen! Auch mit WLAN im nächsten Café war es nicht möglich. Wir würden ohne QR-Code nicht reingelassen. Sind also umsonst bis dorthin gegangen... 27,- Euro vergeudet! Sehr, sehr ärgerlich!!!",2023-10-02,1,Germany,Helpful,a partner or spouse,True
Marc,There are no comments available for this review,2023-10-02,5,Germany,,a partner or spouse,False
Valérie,"Je conviens que c est de ma faute de n avoir pu lire tout en bas de la réservation qu il fallait se rendre à 1 autre adresse pour rejoindre le guide. Nous étions à l heure à l entrée du Parc. Attention, rue sans connexion donc beaucoup de personnes cherchent à éditer leur ticket électronique sans succès. On est donc parti à la recherche de la connexion pour montrer notre billet. J avais imprimé ma réservation Booking.mais le numéro du billet pas le scan. Refusés à l entrée, nous avons enfin reçu l information de nous rendre 2 rues plus loin pour rejoindre notre guide. Trop tard, le groupe était parti. Aucun moyen d y rentrer même si on acceptait de faire la visite seul. Pas moyen d y revenir pour un autre groupe car nous étions attendus à la Sagrada Familia à la même heure que le départ de la prochaine visite. Nous espérons être remboursés de cette visite par Booking.com.",2023-10-02,1,Belgium,Helpful,family,True
jozsef,Csodálatos mesevilág.,2023-10-02,5,Hungary,Helpful,a partner or spouse,True
Viktorija,There are no comments available for this review,2023-10-02,5,Latvia,,family,False
Ivana,"To be honest, we exprected more, I thought the whole park is actualy like the entrance part, but that is practicaly it. Park is really nice but it is not what I thought it is.",2023-10-01,4,Serbia,Helpful,family,False
Patrizia,There are no comments available for this review,2023-10-01,5,Spain,,family,False
Laetitia,There are no comments available for this review,2023-10-01,5,Martinique,,family,False
Karin,There are no comments available for this review,2023-10-01,5,Austria,,family,False
Anonymous,There are no comments available for this review,2023-10-01,5,,,family,False
Anonymous,There are no comments available for this review,2023-10-01,3,,,,False
moustafa,Overrated,2023-10-01,3,Lebanon,Helpful,a partner or spouse,False
marcin,Top❤️❤️❤️,2023-10-01,5,Belgium,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-01,5,,,family,False
Anonymous,"Eine fantastisch Parkanlage, aber völlig ohne Regelung des privaten PKW - Verkehrs! - besonders des parkenden!!!",2023-10-01,3,,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-10-01,5,,,,False
Sasa,"Simply amazing, a genius of Gaudi at it's best!!!",2023-10-01,5,Serbia,Helpful,a partner or spouse,False
Jitka,There are no comments available for this review,2023-10-01,5,Czech Republic,,solo,False
Irina,"Была уже 6-ть раз и каждый раз получала удовольствие от увиденного, т.к каждый раз все увеличивали радиус просмотра. А этот раз мы ещё и вечером пришли и получили огромное удовольствие",2023-09-30,5,Estonia,Helpful,friends,True
Crystal,Beautiful views of the city and Mediterranean Sea. Amazing architecture and historical sites.,2023-09-30,5,Netherlands,Helpful,friends,False
German,There are no comments available for this review,2023-09-30,5,Spain,,family,False
Caterina,There are no comments available for this review,2023-09-30,4,Italy,,a partner or spouse,False
Di,There are no comments available for this review,2023-09-30,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-29,5,,,,False
paulo,"Para um lugar em que se tem que andar muito ,tem poucas fontes de água no caminho",2023-09-29,3,Brazil,Helpful,a partner or spouse,True
Pavla,There are no comments available for this review,2023-09-29,5,Czech Republic,,family,False
Anonymous,"My female guide was experienced, knowledgeable and funny. Getting to the Park is a major problem. I bumped into many touristss from otheer countries who were lost and having difficulty finding the entry. There is no signage, Very dissappointing.",2023-09-29,5,,Helpful,solo,False
Caterina,There are no comments available for this review,2023-09-29,5,Switzerland,,family,False
Anonymous,"Parco molto bello e ordinato, ho visto cose diverse dal solito",2023-09-29,5,,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-28,5,,,,False
Anonymous,There are no comments available for this review,2023-09-28,3,,,friends,False
Jonas,"Parken er helt sikkert et besøg værd, og meget i Barcelona har Gaudís aftryk. Parken og udsigten over byen er fantastisk.",2023-09-28,4,Denmark,Helpful,family,True
Eva,Sehr schöner Park,2023-09-28,5,Austria,Helpful,a partner or spouse,True
Jean Marc,Ce parc est magnifique gaudi était un génie Que ce soit la flore ou l’architecture c’était splendide,2023-09-27,5,France,Helpful,a partner or spouse,True
Isabel,Super expérience. A faire absolument. Seul bémol les toilette (1 seul lieu pour tout le parc),2023-09-27,5,France,Helpful,a partner or spouse,True
Jürgen,"Schöner Park; nicht nur die Architektur, auch der Park selbst. Ganz wichtig, Ticket unbedingt ONLINE buchen! Mit Onlineticket keine Wartezeit, ohne Onlineticket ca 50 Leute gewartet und es ging sehr schleppend voran.",2023-09-27,4,Austria,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-27,5,,,family,False
Patrícia,Park Güell is one of the most amazing place in Barcelona! We spent there 3 hours of walking and chilling in the oark,2023-09-26,5,Hungary,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-26,5,,,,False
Filipe,There are no comments available for this review,2023-09-26,4,Portugal,,family,False
Anonymous,There are no comments available for this review,2023-09-26,1,,,,False
SARA,There are no comments available for this review,2023-09-26,2,Israel,,family,False
Johane,the park is magnificent. However the access could be difficult for some persons. We took the metro to reach the park and there was no indication on the street to orient ourselves. We climbed long stairways in order to reach one entrance of the park. An indication of the bus service to the park would have been useful,2023-09-26,5,Canada,Helpful,family,False
Hans,"Indrukwekkend, prachtige architectuur",2023-09-25,4,Belgium,Helpful,family,True
Lenka,"Měla jsem slabý signál a dlouho se mi načítal etiket, jinak park je nádherný, bylo pěkné počasí, pěkný výhled na Barcelonu.",2023-09-25,5,Czech Republic,Helpful,a partner or spouse,True
Lobat,There are no comments available for this review,2023-09-25,5,Spain,,family,False
Wioleta,There are no comments available for this review,2023-09-25,5,Poland,,family,False
Zbigniew,There are no comments available for this review,2023-09-25,5,Poland,,family,False
Jerzy,There are no comments available for this review,2023-09-24,5,Australia,,a partner or spouse,False
Olga,There are no comments available for this review,2023-09-24,5,Israel,,a partner or spouse,False
Jana,There are no comments available for this review,2023-09-24,5,Slovakia,,family,False
Mario,Everything is ok 👍,2023-09-24,4,Chile,Helpful,solo,False
Vlad,There are no comments available for this review,2023-09-24,5,Romania,,a partner or spouse,False
Cuauhtemoc,There are no comments available for this review,2023-09-24,4,Mexico,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-24,5,,,,False
Daniela,There are no comments available for this review,2023-09-24,4,Slovakia,,family,False
Anonymous,There are no comments available for this review,2023-09-24,1,,,,False
Gudlaugur,There are no comments available for this review,2023-09-24,5,Iceland,,a partner or spouse,False
Edita,There are no comments available for this review,2023-09-24,5,Lithuania,,friends,False
Joelle,Un plaisir de se promener dans ce beau parc dessiné par Gaudi,2023-09-24,5,,Helpful,family,True
Anonymous,There are no comments available for this review,2023-09-24,5,,,,False
Anonymous,There are no comments available for this review,2023-09-24,5,,,,False
Antonio,There are no comments available for this review,2023-09-24,3,Italy,,friends,False
Alicia,"Es Gaudì, y no hay màs que hablar. Es uno de los imperdibles de Barcelona.",2023-09-24,5,Argentina,Helpful,friends,True
Alaggia,Gaudi un genio!!! Hay q ir!!! Hermooooso,2023-09-23,5,,Helpful,family,True
Danuta,Park je úžasný moc doporučuju,2023-09-23,5,Czech Republic,Helpful,friends,True
Zsolt,There are no comments available for this review,2023-09-23,5,Hungary,,a partner or spouse,False
SERGIO,There are no comments available for this review,2023-09-23,5,Mexico,,solo,False
malaika,There are no comments available for this review,2023-09-23,3,,,a partner or spouse,False
Antonio,"Sehr schöner Park, muss man gesehen haben.",2023-09-23,5,Switzerland,Helpful,a partner or spouse,True
Lucie,"Nejlepší věci k vidění jsou ve spodní části parku, jinak je to jen do kopce a k vidění nahoře téměř nic. Kdyz nepočítate výhled na Barcu",2023-09-22,4,Spain,Helpful,family,True
Sara,"Non ci andate se non avete già prenotato i biglietti online! Noi siamo arrivati lì alle 13.00 dopo essere scesi alla metro ""Vallcarca"" e fatto 20 minuti di camminata in salita ed era tutto sold out. Siamo tornati il giorno dopo con biglietti prenotati, per arrivarci siamo scesi alla fermata della metro verde Lesseps e preso poi il pullman 24 li attaccato alla metro. Il parco è molto grande, molto bello, c'è la vista panoramica sulla città, la zona più famosa che viene ritratta spesso in foto da tanti me l'aspettavo più colorata e più vasta, invece è solo una piccola parte di tutto il parco e anche quella più affollata!",2023-09-22,4,Italy,Helpful,a partner or spouse,True
Natasha,There are no comments available for this review,2023-09-22,5,Italy,,solo,False
Jasmin,Was ok. Looks bigger and better in pictures. Was quite unimpressed,2023-09-22,1,United Kingdom,Helpful,a partner or spouse,False
Angelina,There are no comments available for this review,2023-09-21,5,Spain,,family,False
Karim,There are no comments available for this review,2023-09-21,4,Belgium,,family,False
Ferenc,There are no comments available for this review,2023-09-21,5,Hungary,,family,False
Roland,Visite à ne pas manquer Une autre œuvre de Gaüdi,2023-09-21,5,France,Helpful,friends,True
Bérangère,There are no comments available for this review,2023-09-21,4,France,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-20,3,,,family,False
Marie-Cristine,"Lieux exceptionnel à visiter , mais bien entendu très touristique. Ne pas oublier d’acheter les billets en avance en ligne.",2023-09-20,4,Canada,Helpful,a partner or spouse,True
Lilla,"Nagyon jól éreztük magunkat. Mind az építmények, mind a park növényzete csodálatos volt. Máskor is ellátogatunk ide, ha ismét Barcelónába járunk.",2023-09-20,5,,Helpful,a partner or spouse,True
Simona Sandita,There are no comments available for this review,2023-09-20,5,Sweden,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-20,5,,,a partner or spouse,False
Alexandra,"Sehr sehenswert, es zwar sehr überfüllt aber war sehr schön! Und zu empfehlen",2023-09-19,5,Austria,Helpful,family,True
Sinicha,Très belle expérience à voir,2023-09-19,5,France,Helpful,a partner or spouse,True
Simone,"Magnifique ce parc, nous avons adoré",2023-09-19,5,France,Helpful,a partner or spouse,True
Pınar,in morning time maybe not busy but view is better in the afternoon,2023-09-19,5,Turkey,Helpful,colleagues,True
esther,There are no comments available for this review,2023-09-18,5,Spain,,family,False
Anonymous,There are no comments available for this review,2023-09-18,5,,,a partner or spouse,False
João Paulo,There are no comments available for this review,2023-09-18,5,Portugal,,friends,False
Jordan,There are no comments available for this review,2023-09-18,5,France,,a partner or spouse,False
LiTi,非常漂亮！一定要進去看看！很值得！！！！,2023-09-18,5,,Helpful,,True
Esteban,There are no comments available for this review,2023-09-17,5,Argentina,,family,False
Michael,"Wenn man das erste Mal in Barcelona ist, kann man den Park sehr empfehlen. Gaudi ist überall in der Stadt und im Park bekommt man einen sehr komprimierten Eindruck (außerdem sind die Aussichten auf die Stadt sehr eindrucksvoll)",2023-09-17,5,Austria,Helpful,a partner or spouse,True
Danny,There are no comments available for this review,2023-09-17,4,,,family,False
Wing Yee,很好，網上預先購買門票，可以預防去到門口售罄的情況出現！,2023-09-17,5,,Helpful,,True
Anonymous,There are no comments available for this review,2023-09-16,5,,,,False
Bartoli,There are no comments available for this review,2023-09-16,5,,,family,False
Anonymous,There are no comments available for this review,2023-09-16,5,,,family,False
Xiaoyu,There are no comments available for this review,2023-09-15,5,New Zealand,,solo,False
Anonymous,There are no comments available for this review,2023-09-15,5,,,a partner or spouse,False
Joanne,"Stunning views , well worth a visit. Lots of photo opportunities with beautiful architecture , though a bit crowded in places",2023-09-14,4,Gibraltar,Helpful,family,False
Anonymous,There are no comments available for this review,2023-09-14,4,,,a partner or spouse,False
Claudia,Bello....panoramico,2023-09-14,1,Italy,Helpful,family,True
RITA,There are no comments available for this review,2023-09-14,5,Italy,,family,False
Karen,"It was nice but i did have higher expectation. Great spot with lovely views, but soooo many people and it was dusty and a hot day. The gardens themselves are not really beautiful. Some stone features and mosaics are lovely of course, but other than that not too exciting at all.",2023-09-14,3,Australia,Helpful,a partner or spouse,False
Rosanna,"It was a steep climb to the Parc. We took the train and from the station to Parc Guell, it was about 10 minutes of walk and to climb up, took us another 20 minutes. One must have strong legs to go up there. Not for elderly people. The park looks neat and nice. A lot of people around 10 am and it was very hot. We visited on Sept 5, 2023. Washrooms need repairs especially the one near the restaurant.",2023-09-14,4,Canada,Helpful,a partner or spouse,False
Anonymous,Booking vende la audio guía y al llegar comprobé que es gratis para el pùblico asistente.,2023-09-13,3,,Helpful,solo,True
Tracey,There are no comments available for this review,2023-09-13,4,Cyprus,,solo,False
Ludmila,There are no comments available for this review,2023-09-13,5,Latvia,,family,False
Josef,Geht schon steil bergauf. Aber es lohnt sich. Der Park ist klasse,2023-09-13,5,Germany,Helpful,solo,True
Rahima,C'était juste magique.. in shaAllah à refaire tres bientôt ❤️,2023-09-13,5,Algeria,Helpful,family,True
Heather,There are no comments available for this review,2023-09-13,5,New Zealand,,solo,False
Jette,There are no comments available for this review,2023-09-13,4,Spain,,friends,False
Dragana,There are no comments available for this review,2023-09-12,5,Serbia,,a partner or spouse,False
Leonardo,There are no comments available for this review,2023-09-12,5,Italy,,family,False
Anonymous,There are no comments available for this review,2023-09-12,5,,,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-12,1,,,,False
Christian,Honestly it was so beautiful and worth every cent but it is just quite far from the city centre. I would recommend getting an e-bike if you plan on walking most of your trip. That bike saved my life!,2023-09-12,5,Canada,Helpful,solo,False
Yuliana,"Very beautiful and different, colorful and joyful!",2023-09-11,5,Spain,Helpful,family,True
Anonymous,"視覺饗宴
建築設計融入大自然元素
拼接藝術的極緻
充分展現曲線的美",2023-09-11,5,,Helpful,,True
Serena,Troppo caro,2023-09-11,3,Italy,Helpful,friends,True
Angela Rosa,There are no comments available for this review,2023-09-11,5,Italy,,a partner or spouse,False
Ludivine,Vraiment magnifique a voir .,2023-09-11,5,France,Helpful,a partner or spouse,True
Kari,Paikka täynnä upeaa Gaudin arkkitehtuuria.,2023-09-11,5,Finland,Helpful,a partner or spouse,True
Huib,There are no comments available for this review,2023-09-10,3,Netherlands,,a partner or spouse,False
David,"Very, very nice!! I low you ( Barcelona )!!!!!!",2023-09-10,5,Czech Republic,Helpful,a partner or spouse,True
Anonymous,Lovely visit but could do with more refreshment facilities as it was so hot. Also the Wi-Fi was not available so had difficulty accessing my tickets but a very helpful entrance attendant logged me in to his Wi-Fi to retrieve them.,2023-09-10,4,,Helpful,family,False
Henry,Subway access leaves you a long arduous walk with a climb. Not a lot of written explanation of what you are seeing. Signage and directions are insufficient. Nice park..but not on a hot day! Overrated.,2023-09-09,3,Australia,Helpful,a partner or spouse,False
bruno,There are no comments available for this review,2023-09-09,5,Italy,,family,False
Anonymous,There are no comments available for this review,2023-09-09,5,,,,False
Anonymous,There are no comments available for this review,2023-09-09,2,,,a partner or spouse,False
Anonymous,Très bien,2023-09-09,5,,Helpful,family,True
claude,There are no comments available for this review,2023-09-09,5,Canada,,a partner or spouse,False
Carlos Andrés,There are no comments available for this review,2023-09-09,5,Colombia,,a partner or spouse,False
Anonymous,Having to pay into the park is exceptable but having to pay into some of the attractions when inside is not exceptable. One price should cover everything.,2023-09-08,3,,Helpful,a partner or spouse,False
Anonymous,There are no comments available for this review,2023-09-08,4,,,,False
Elizabeth,This trip is definitely worth a visit . Beautiful stunning work set in lovely gardens .,2023-09-08,1,United Kingdom,Helpful,a partner or spouse,False
Danijela,Parallel Universum! Wunderschön!,2023-09-08,5,Germany,Helpful,friends,True
Anonymous,"Sehr schöner Park Verbindung von Kunst und Kultur, herrliche Ausblicke über Barcelona.",2023-09-08,5,,Helpful,a partner or spouse,True
Fabienne,There are no comments available for this review,2023-09-07,5,Switzerland,,friends,False
Torill Unni,"Trodde det var litt mer arkitektur å se, men flott park å gå i . Super utsikt👍",2023-09-07,4,Norway,Helpful,a partner or spouse,True
Florence,There are no comments available for this review,2023-09-07,5,France,,family,False
Anonymous,There are no comments available for this review,2023-09-07,5,,,,False
Sheila,There are no comments available for this review,2023-09-07,5,Chile,,friends,False
Christian,"Traumhafter Park Guel- einen Besuch unbedingt wert. Unbedingt online buchen wie auch die Sagrada Familia- ist den ganzen Sommer ausgebucht keine Chance auf spontanen Zutritt. Feste Schuhe, Verpflegung und Getränke sind von Vorteil- im Park gibt es Trinkwasserbrunnen aber nur einen Imbiss mit wenig Platz. Vom Placa Catalunya aus mit dem Bus oder für ca. 13 Euro mit dem Taxi gut zu erreichen.",2023-09-06,5,Germany,Helpful,family,True
Sandra,There are no comments available for this review,2023-09-06,5,Canada,,friends,False
Felizitas,"ein wundervoller Ort, der einem Gaudy näher bringt; unglaublich was dieser Mensch erschaffen hat; es hat mich sehr inspiriert",2023-09-06,5,Germany,Helpful,solo,True
IACOVU,There are no comments available for this review,2023-09-06,3,,,a partner or spouse,False
Anonymous,Weren’t able to use this voucher. Booked the wrong date and they didn’t allow us to enter even if we begged for them to consider the wrong booking date.,2023-09-06,1,,Helpful,,False
Anonymous,"Once you enter Park Guell, one would submerge into the artistic oasis created by Gaudi as a get away from the mundane life. The curved platform filled with exquisite Spanish tiles, the tunnels made of rocks and the infamous Salamanca at the entrance of the park will leave you nothing but wow on your visit!",2023-09-05,5,,Helpful,,False
Teresa,There are no comments available for this review,2023-09-05,4,Italy,,family,False
Kronvall,There are no comments available for this review,2023-09-05,5,Sweden,,family,False
Alexandra,There are no comments available for this review,2023-09-05,4,Spain,,family,False
NAWFAL,There are no comments available for this review,2023-09-05,5,Hungary,,family,False
Selma,O acesso não estava bem especificado. As arquiteturas estavam muito bem cuidadas mas o parque está um pouco largado.,2023-09-05,4,Brazil,Helpful,a partner or spouse,True
Wai Han,"購買門票方便快捷，scan code就可以入場了
入場錯過了預定時間，職員都讓我們入場，很好",2023-09-04,5,,Helpful,,True
Anonymous,There are no comments available for this review,2023-09-04,4,,,family,False
Anonymous,There are no comments available for this review,2023-09-04,3,,,family,False
Isabel,There are no comments available for this review,2023-09-04,5,Spain,,family,False
kam,There are no comments available for this review,2023-09-04,4,United Kingdom,,friends,False
Zofia,"It was very nice, however, there were too many people",2023-09-03,4,,Helpful,family,True
Anonymous,There are no comments available for this review,2023-09-03,5,,,solo,False
Nicolas,Si el día está soleado hay que ir con ropa bien cómoda como si fueras a la playa y mucha agua ya que al subir hace un calor horrible... Lo demás todo bien como cualquier parque turístico..,2023-09-03,4,Chile,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-03,3,,,,False
Anonymous,Para llegar hay que subir unos 400 metros de escaleras.... Estaban construyendo escaleras mecánicas y todas las calles están en construcción,2023-09-03,5,,Helpful,a partner or spouse,True
Stephanie,Un bel attrape touriste Un accès au parc et il fait payer pour le musée en plus dans lequel il n’y a rien à voir De plus rien n’est traduit en Français,2023-09-03,1,France,Helpful,a partner or spouse,True
laurence,Très bien. A faire.,2023-09-02,5,France,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-09-02,2,,,solo,False
Amélie,Très beau parc ! C’est vraiment une visite incontournable. Je conseille d’y aller le matin à l’ouverture pour qu’il y ait moins de monde.,2023-09-02,5,France,Helpful,solo,True
Aron John,"Unfortunately, I did not make it to the tour. I came late (my bad), did not know, there is a bit of trekking uphill which took me some time to reach and there is two entrances, which I came to the wrong entrance and the group already left. Unfortunately, tickets could not be refunded and rebooking is possible but you need to add another 15 euros. What disappointed me is the lack of flexibility of the tour operators and no clear communication and instructions of what the tour is all about. Theres a hike before you reach the place. They need also to allow grace period to latecomers or alternative times as there will be a possibility of tourists getting lost since we are not familiar with the area.",2023-09-02,1,United Kingdom,Helpful,solo,False
alberto,"È consigliabile andarci con i mezzi pubblici in autobus con e 2,40 (per risparmiare il carnet 10 corse 11 euro ) con partenza dal centro città arrivate comodamente all'entrata del parco . Uscite dalla stessa uscita altrimenti vi toccherà camminare ulteriormente Non aspettatevi di trovare fresco , all interno cè un bar tavola fredda . Il prezzo del biglietto d'entrata ( 10 euro ) è ripagato dall 'attrazione .",2023-09-01,3,Italy,Helpful,a partner or spouse,True
Stanislav,There are no comments available for this review,2023-09-01,3,Slovakia,,a partner or spouse,False
Anonymous,RAS,2023-09-01,5,,Helpful,family,True
Sascha,There are no comments available for this review,2023-09-01,4,Germany,,family,False
Volpe,There are no comments available for this review,2023-09-01,5,,,family,False
Anonymous,"An amazing place to visit but do take lots to drink and a packed lunch to make the most of your day. If you can ignore the silly people taking super-posed Instagram pictures, you are in for a cultural and visual treat.",2023-09-01,4,,Helpful,family,False
Roman,Excellent!! Beautiful place to visit and spend time!!!,2023-09-01,5,,Helpful,family,False
Patrizia,There are no comments available for this review,2023-09-01,5,Italy,,family,False
LAURA,There are no comments available for this review,2023-09-01,4,Italy,,family,False
apostlos,There are no comments available for this review,2023-09-01,4,Greece,,family,False
Krzysztof,There are no comments available for this review,2023-09-01,3,Poland,,a partner or spouse,False
Hau Yu,Klook購買門票方便，買下午時段的票，會比較沒那麼曬，早上熱得快溶了,2023-09-01,3,,Helpful,,True
Thomas,Was expecting more to see at the park. The view of Barcelona was beautiful! Take a taxi to and from. Lots of hills if you choose to walk.,2023-09-01,3,Spain,Helpful,family,False
Krystyna,There are no comments available for this review,2023-08-31,5,Germany,,a partner or spouse,False
Aleksandra,There are no comments available for this review,2023-08-31,5,Serbia,,family,False
Yang,官方門票10歐，比app買便宜。一定要提前買票，下午walk in基本上進不去。走到門口手機沒有網絡打不開app，強烈建議提前截屏code。或者去門口小店買個雪糕借一下wifi。,2023-08-31,4,,Helpful,,True
Yow,Superb !!! J'ai passé un très bon moment...😀🙏,2023-08-31,5,,Helpful,a partner or spouse,True
Inma,There are no comments available for this review,2023-08-30,4,Spain,,a partner or spouse,False
Karolina,There are no comments available for this review,2023-08-30,5,Poland,,a partner or spouse,False
Anonymous,필수 구매 해야 합니다. 현장 구매 우리 미리 미리 준비 하세요. 클룩에서 간편하게 이용 하세요,2023-08-30,5,,Helpful,,True
geraldine,There are no comments available for this review,2023-08-30,5,Spain,,a partner or spouse,False
Nick,Over rated. Free Audio Guide was pretty much useless,2023-08-30,2,Australia,Helpful,a partner or spouse,False
Arrigoni,There are no comments available for this review,2023-08-30,5,Italy,,family,False
Georg,There are no comments available for this review,2023-08-30,5,Austria,,family,False
Anonymous,There are no comments available for this review,2023-08-30,1,,,,False
Poliana,There are no comments available for this review,2023-08-30,5,France,,family,False
António,Ao longo do parque o cheiro não é nada agradável,2023-08-29,4,Portugal,Helpful,family,True
Fung Tsz,"very nice scene and recommend to go in early morning. Later time, it has lots of tour group and crowd. take at least 2 hours for walking around.",2023-08-29,5,,Helpful,,False
Anonymous,There are no comments available for this review,2023-08-28,5,,,,False
Agnès,"Belle promenade au milieu de ce parc original. Dommage que Booking.com prenne 3,50€ de plus que le prix normal d'entrée en passant directement par le Site du Park Guell ! Donc soit Booking s'aligne au prix de ce parc, soit aller directement sur le site du parc pour ne payer que 10€ !! Sinon Très beau parc à visiter et n'oubliez pas d'aller voir l'Aqueduc (grandes colonnes en dessous d'un chemin en courbe) complètement sur la droite.quand on a le grand portail dans le dos car c'est impressionnant avec la végétation méditerranéenne autour et aussi ne pas oublier de monter tout en haut sur la colline des 3 croix.",2023-08-28,4,France,Helpful,friends,True
Anonymous,"Veo excesiva la entrada, no hay para comprar agua, hacía mucho calor y el único bar no abría hasta las 10h, por lo que desde las 9 hasta las 10 esperando que abriera para poder comprar agua. Pasamos mucho calor y la experiencia ya no fue buena por no disponer de todos los servicios. Hay zonas muy bonitas. Recomiendo que lleven agua y comida antes de entrar, ya que luego si sale no se puede volver a entrar. Dentro del parque puedes encontrar a personas locales paseando el perro o haciendo deporte.",2023-08-28,3,,Helpful,family,True
Anne,A visiter absolument,2023-08-27,5,France,Helpful,a partner or spouse,True
Anonymous,There are no comments available for this review,2023-08-27,5,,,,False
sonia,"Nous sommes vraiment déçu de cet achat qui bien sûr n'est pas remboursable ! Il n'y a personne à contacter que ce soit par téléphone ou par message ! Nous avons payé 4 entrées au tarif de 107 euros, et il n'y a même pas un bureau où une personne physique à qui se présenter lors de notre arrivée! Les entrées se font dans un cinéma, ou personne n'est au courant de rien. J'appelle cela une grosse ARNAQUE! Nous sommes monté jusqu'au parc avec 2 jeunes enfants sous une chaleur atroce. Le QR code ne donne aucun accès à l'entrée. Nous ne pouvons joindre personne pour trouver le groupe! C'est une honte, je suis vraiment déçu car nous voulions vraiment visiter ce parc! J'espère que nous serons au moins remboursé. Nous avons perdu une grosse partie de la journée.",2023-08-27,1,France,Helpful,family,True
lionel,Beaucoup de marche. Entretien des lieux déplorable.,2023-08-26,3,France,Helpful,family,True
Anonymous,"Mit dem Hop on Hop off Bus kommt man bei einem Hintereingang an, wobei man mind. 15 Min bergauf wandern muss. Park Guell ist toll. Im August bei 36 Grad jedoch zu wenig Schatten.",2023-08-26,4,,Helpful,family,True
Anonymous,"Super easy booking, immediate confirmation.. I highly recommend this platform for booking tickets.",2023-08-26,5,,Helpful,,False
Myla,There are no comments available for this review,2023-08-26,3,Canada,,a partner or spouse,False
Lessi,没有准确地址 没有提示要早点到达,2023-08-26,1,Italy,Helpful,a partner or spouse,True
Celine,"Ce parc m’a déçu tant par ses accès et le plan de visite. Sans parler du personnel qui n’est vraiment pas aidant. Alors oui c’est beau mais disons que c’est un peu survendu pour ce que c’est …. De plus par temps de canicule, le bar ne suffit pas à satisfaire tout le monde.",2023-08-26,3,France,Helpful,a partner or spouse,True
Eglė,There are no comments available for this review,2023-08-25,5,Lithuania,,a partner or spouse,False
